"","shift","variable","rho"
"117",10,"death",0.711908068260577
"118",11,"positivity",0.694008621676234
"119",11,"cases",-0.0640538777879586
"120",11,"death",0.750970605205115
"121",12,"positivity",0.672081514183867
"122",12,"cases",-0.0786803079990192
"123",12,"death",0.787667100928154
"124",13,"positivity",0.652894464372633
"125",13,"cases",-0.09706356622872
"126",13,"death",0.819834193546399
"127",14,"positivity",0.629690077424078
"128",14,"cases",-0.115241622448596
"129",14,"death",0.847805659064256
"130",15,"positivity",0.6072781289062
"131",15,"cases",-0.134219763646827
"132",15,"death",0.869683994691976
"133",16,"positivity",0.580836918041711
"134",16,"cases",-0.154746537296655
"135",16,"death",0.884946721207308
"136",17,"positivity",0.553664552472754
"137",17,"cases",-0.175229528023391
"138",17,"death",0.8917978972096
"139",18,"positivity",0.531164161352893
"140",18,"cases",-0.198095324765881
"141",18,"death",0.893013760684282
"142",19,"positivity",0.506499188148684
"143",19,"cases",-0.21918569676896
"144",19,"death",0.88819818731986
"145",20,"positivity",0.47742709151442
"146",20,"cases",-0.239312299899031
"147",20,"death",0.875195736601816
"148",21,"positivity",0.443455824239815
"149",21,"cases",-0.259945298044089
"150",21,"death",0.854314668951836
"151",22,"positivity",0.412273214749154
"152",22,"cases",-0.282164745733665
"153",22,"death",0.825789586620007
"154",23,"positivity",0.38434507189367
"155",23,"cases",-0.301322301322504
"156",23,"death",0.792037999490015
"157",24,"positivity",0.362785605504933
"158",24,"cases",-0.318972609269779
"159",24,"death",0.758836501091475
"160",25,"positivity",0.335349814981845
"161",25,"cases",-0.336177295592807
"162",25,"death",0.723527809517278
"163",26,"positivity",0.29895745749154
"164",26,"cases",-0.35228900309521
"165",26,"death",0.685866939910145
"166",27,"positivity",0.263497623108392
"167",27,"cases",-0.369238246509035
"168",27,"death",0.648404800703618
"169",28,"positivity",0.233232044269662
"170",28,"cases",-0.38656988185435
"171",28,"death",0.614505867542419
