"","shift","variable","rho"
"98",4,"cases",0.660913506769883
"99",4,"death",0.149017863739259
"100",5,"positivity",0.286093289279289
"101",5,"cases",0.670847864020619
"102",5,"death",0.187954510478575
"103",6,"positivity",0.279194789244986
"104",6,"cases",0.677823574471864
"105",6,"death",0.225424729532684
"106",7,"positivity",0.268229487389156
"107",7,"cases",0.679937333075475
"108",7,"death",0.261392909718748
"109",8,"positivity",0.257662259942541
"110",8,"cases",0.678080182631191
"111",8,"death",0.295053381118577
"112",9,"positivity",0.245314202009679
"113",9,"cases",0.672534768315068
"114",9,"death",0.326495386790251
"115",10,"positivity",0.231971848480685
"116",10,"cases",0.663421408990766
"117",10,"death",0.354157316246608
"118",11,"positivity",0.217350257802487
"119",11,"cases",0.651624355425339
"120",11,"death",0.377150257225733
"121",12,"positivity",0.201128098045204
"122",12,"cases",0.635903997159527
"123",12,"death",0.395051755728046
"124",13,"positivity",0.183306269449779
"125",13,"cases",0.62194544496247
"126",13,"death",0.40477190769946
"127",14,"positivity",0.164579605519405
"128",14,"cases",0.604478195767684
"129",14,"death",0.409152981016564
"130",15,"positivity",0.144243214727413
"131",15,"cases",0.584133792671461
"132",15,"death",0.407967280056689
"133",16,"positivity",0.123698990676284
"134",16,"cases",0.561198115215061
"135",16,"death",0.40277121121656
"136",17,"positivity",0.105983671734524
"137",17,"cases",0.535472230898177
"138",17,"death",0.394634651630249
"139",18,"positivity",0.0869773588376319
"140",18,"cases",0.509686260702139
"141",18,"death",0.383084459527484
"142",19,"positivity",0.0672572826115087
"143",19,"cases",0.483400207011325
"144",19,"death",0.369522609660329
"145",20,"positivity",0.0431450356699724
"146",20,"cases",0.457557251222114
"147",20,"death",0.354060477274342
"148",21,"positivity",0.0179318993019114
"149",21,"cases",0.431068123989503
"150",21,"death",0.335871435589599
"151",22,"positivity",-0.00437848041176531
"152",22,"cases",0.404476509236224
"153",22,"death",0.313921374388129
"154",23,"positivity",-0.0247202909836894
"155",23,"cases",0.378408816340512
"156",23,"death",0.29163994387507
"157",24,"positivity",-0.0462143540672305
"158",24,"cases",0.353007645406312
"159",24,"death",0.26961133325683
"160",25,"positivity",-0.0693157743079384
"161",25,"cases",0.326398462559043
"162",25,"death",0.248532091314741
"163",26,"positivity",-0.0928796298395731
"164",26,"cases",0.298775682183122
"165",26,"death",0.226225314149716
"166",27,"positivity",-0.113749238608215
"167",27,"cases",0.270296634218573
"168",27,"death",0.203785122625131
"169",28,"positivity",-0.133526600440666
"170",28,"cases",0.24192812665188
"171",28,"death",0.183847867672392
