"","shift","variable","rho"
"98",4,"cases",0.359601943244152
"99",4,"death",0.352333383812116
"100",5,"positivity",0.568053980109586
"101",5,"cases",0.356865777873528
"102",5,"death",0.403099841939874
"103",6,"positivity",0.555404461448985
"104",6,"cases",0.349478188255198
"105",6,"death",0.451072086797161
"106",7,"positivity",0.542754689699318
"107",7,"cases",0.338831436890785
"108",7,"death",0.497671714642519
"109",8,"positivity",0.525854701873877
"110",8,"cases",0.32724253936562
"111",8,"death",0.541224487979714
"112",9,"positivity",0.511606875325502
"113",9,"cases",0.312111334962539
"114",9,"death",0.576367745168623
"115",10,"positivity",0.50124685934104
"116",10,"cases",0.292644264755122
"117",10,"death",0.602943055669059
"118",11,"positivity",0.493959929230275
"119",11,"cases",0.270889340894331
"120",11,"death",0.622464748385784
"121",12,"positivity",0.483863596555939
"122",12,"cases",0.247609905350102
"123",12,"death",0.641485228804014
"124",13,"positivity",0.469386283108127
"125",13,"cases",0.22097370341791
"126",13,"death",0.653145300969265
"127",14,"positivity",0.450973275407057
"128",14,"cases",0.19469372083808
"129",14,"death",0.657511969730872
"130",15,"positivity",0.436351404855766
"131",15,"cases",0.163494385048793
"132",15,"death",0.655054199429611
"133",16,"positivity",0.421750932635288
"134",16,"cases",0.133056512765477
"135",16,"death",0.647970996161844
"136",17,"positivity",0.408345695711854
"137",17,"cases",0.0991346171236251
"138",17,"death",0.638643520228385
"139",18,"positivity",0.387648673093638
"140",18,"cases",0.0668700969603218
"141",18,"death",0.627151021398784
"142",19,"positivity",0.3673588863403
"143",19,"cases",0.0379955768540925
"144",19,"death",0.614718546868488
"145",20,"positivity",0.347754000393814
"146",20,"cases",0.0110114781065605
"147",20,"death",0.596789198204324
"148",21,"positivity",0.319475734135803
"149",21,"cases",-0.0181781762594626
"150",21,"death",0.574870816756463
"151",22,"positivity",0.284959054202253
"152",22,"cases",-0.0420630951943216
"153",22,"death",0.55306436575879
"154",23,"positivity",0.24726125661669
"155",23,"cases",-0.0637983806060231
"156",23,"death",0.534842098384612
"157",24,"positivity",0.218864718002471
"158",24,"cases",-0.0873487276403668
"159",24,"death",0.52100434777882
"160",25,"positivity",0.194920200187711
"161",25,"cases",-0.108908211344748
"162",25,"death",0.509790330847119
"163",26,"positivity",0.170378374091531
"164",26,"cases",-0.130744209205712
"165",26,"death",0.496959327466136
"166",27,"positivity",0.137012929041304
"167",27,"cases",-0.151797982917249
"168",27,"death",0.48413638786365
"169",28,"positivity",0.117830414051778
"170",28,"cases",-0.174426843021925
"171",28,"death",0.478447979455251
