"","shift","variable","rho"
"85",0,"positivity",0.658755441422066
"86",0,"cases",-0.345718988756065
"87",0,"death",-0.264282086109606
"88",1,"positivity",0.68542878195845
"89",1,"cases",-0.319500775657878
"90",1,"death",-0.211216856493789
"91",2,"positivity",0.715167076786191
"92",2,"cases",-0.293468876892016
"93",2,"death",-0.152630964545701
"94",3,"positivity",0.734315449902252
"95",3,"cases",-0.273225884401993
"96",3,"death",-0.0928607792527086
"97",4,"positivity",0.749381273192291
"98",4,"cases",-0.256733332422632
"99",4,"death",-0.0302586724627563
"100",5,"positivity",0.766861451503111
"101",5,"cases",-0.241135626540195
"102",5,"death",0.0356997463630093
"103",6,"positivity",0.779278974944639
"104",6,"cases",-0.227709429785806
"105",6,"death",0.107724047673878
"106",7,"positivity",0.790785667936333
"107",7,"cases",-0.215760010636314
"108",7,"death",0.185975952668932
"109",8,"positivity",0.797676481515531
"110",8,"cases",-0.207179167586501
"111",8,"death",0.263853804705519
"112",9,"positivity",0.800607207266677
"113",9,"cases",-0.198937765116087
"114",9,"death",0.336301394146128
"115",10,"positivity",0.810818430420512
"116",10,"cases",-0.194291737420958
"117",10,"death",0.401632184479261
"118",11,"positivity",0.81650472667564
"119",11,"cases",-0.192421745678632
"120",11,"death",0.468136841947588
"121",12,"positivity",0.820921581056226
"122",12,"cases",-0.194984977424989
"123",12,"death",0.528950217287467
"124",13,"positivity",0.822279419037933
"125",13,"cases",-0.19896918365779
"126",13,"death",0.579622181428282
"127",14,"positivity",0.819230896843778
"128",14,"cases",-0.204827002595127
"129",14,"death",0.622641369827266
"130",15,"positivity",0.822823260101523
"131",15,"cases",-0.210220129667493
"132",15,"death",0.657441349590298
"133",16,"positivity",0.827779242206285
"134",16,"cases",-0.220856987457167
"135",16,"death",0.68351801317071
"136",17,"positivity",0.825971072223671
"137",17,"cases",-0.225954315971572
"138",17,"death",0.700489975213526
"139",18,"positivity",0.823375780226764
"140",18,"cases",-0.232962185543985
"141",18,"death",0.713561647173896
"142",19,"positivity",0.820559328697698
"143",19,"cases",-0.239109383850323
"144",19,"death",0.729293298034599
"145",20,"positivity",0.817097119149196
"146",20,"cases",-0.245367545085628
"147",20,"death",0.736649927134411
"148",21,"positivity",0.809908964098846
"149",21,"cases",-0.251811254082043
"150",21,"death",0.739872392045503
"151",22,"positivity",0.79666673411728
"152",22,"cases",-0.256824772182029
"153",22,"death",0.742599194080537
"154",23,"positivity",0.778990543429281
"155",23,"cases",-0.257419094161171
"156",23,"death",0.736796659363985
"157",24,"positivity",0.764493311764456
"158",24,"cases",-0.261904648848357
"159",24,"death",0.736899897884972
"160",25,"positivity",0.753478301441858
"161",25,"cases",-0.266925837562766
"162",25,"death",0.733555172159775
"163",26,"positivity",0.736718955521131
"164",26,"cases",-0.273500314460138
"165",26,"death",0.728445061130841
"166",27,"positivity",0.71984021252002
"167",27,"cases",-0.27917748293579
"168",27,"death",0.724841718308121
"169",28,"positivity",0.708750944615658
"170",28,"cases",-0.285072742684073
"171",28,"death",0.727283270302151
